Season,Episode,Topic,Label,Confidence,Topic Words
5,14,1,Romance,0.214140415,"['na', 'gon', 'im', 'right', 'lotion', 'go', 'nice', 'dance', 'first', 'listen']"
5,14,1,Child,0.073383667,"['na', 'gon', 'im', 'right', 'lotion', 'go', 'nice', 'dance', 'first', 'listen']"
5,14,1,Friendship,0.069177434,"['na', 'gon', 'im', 'right', 'lotion', 'go', 'nice', 'dance', 'first', 'listen']"
5,14,1,Gossip,0.053365517,"['na', 'gon', 'im', 'right', 'lotion', 'go', 'nice', 'dance', 'first', 'listen']"
5,14,2,Gossip,0.074191689,"['know', 'tell', 'dont', 'think', 'absolutely', 'lying', 'person', 'cant', 'well', 'enough']"
5,14,2,Museum,0.060718313,"['know', 'tell', 'dont', 'think', 'absolutely', 'lying', 'person', 'cant', 'well', 'enough']"
5,14,2,Fight,0.057886507,"['know', 'tell', 'dont', 'think', 'absolutely', 'lying', 'person', 'cant', 'well', 'enough']"
5,14,2,Acting,0.049770914,"['know', 'tell', 'dont', 'think', 'absolutely', 'lying', 'person', 'cant', 'well', 'enough']"
5,14,3,Fight,0.072254896,"['oh', 'god', 'ugh', 'ooh', 'eye', 'yeah', 'dude', 'noooo', 'huh', 'knew']"
5,14,3,Breakup,0.069817051,"['oh', 'god', 'ugh', 'ooh', 'eye', 'yeah', 'dude', 'noooo', 'huh', 'knew']"
5,14,3,Child,0.067573629,"['oh', 'god', 'ugh', 'ooh', 'eye', 'yeah', 'dude', 'noooo', 'huh', 'knew']"
5,14,3,Gossip,0.057063051,"['oh', 'god', 'ugh', 'ooh', 'eye', 'yeah', 'dude', 'noooo', 'huh', 'knew']"
5,14,4,Child,0.07531628,"['who', 'nervous', 'ow', 'unless', 'theyre', 'hey', '', '', '', '']"
5,14,4,Museum,0.061750703,"['who', 'nervous', 'ow', 'unless', 'theyre', 'hey', '', '', '', '']"
5,14,4,Sofa,0.055516727,"['who', 'nervous', 'ow', 'unless', 'theyre', 'hey', '', '', '', '']"
5,14,4,Gossip,0.053450998,"['who', 'nervous', 'ow', 'unless', 'theyre', 'hey', '', '', '', '']"
5,14,5,Roommates,0.49016574,"['apartment', 'naked', 'guy', 'look', 'hey', 'moving', 'ross', 'god', 'id', 'new']"
5,14,5,Romance,0.103573181,"['apartment', 'naked', 'guy', 'look', 'hey', 'moving', 'ross', 'god', 'id', 'new']"
5,14,5,Acting,0.048212603,"['apartment', 'naked', 'guy', 'look', 'hey', 'moving', 'ross', 'god', 'id', 'new']"
5,14,5,Sex,0.047055308,"['apartment', 'naked', 'guy', 'look', 'hey', 'moving', 'ross', 'god', 'id', 'new']"
5,14,6,Child,0.107793719,"['okay', 'sure', 'want', 'enjoy', 'possible', 'laugh', 'please', 'happen', 'cuter', 'send']"
5,14,6,Museum,0.054935191,"['okay', 'sure', 'want', 'enjoy', 'possible', 'laugh', 'please', 'happen', 'cuter', 'send']"
5,14,6,Romance,0.051269304,"['okay', 'sure', 'want', 'enjoy', 'possible', 'laugh', 'please', 'happen', 'cuter', 'send']"
5,14,6,Sofa,0.048320606,"['okay', 'sure', 'want', 'enjoy', 'possible', 'laugh', 'please', 'happen', 'cuter', 'send']"
5,15,0,Child,0.18314293,"['ross', 'chandler', 'monica', 'like', 'phoebe', 'dont', 'hand', 'door', 'think', 'know']"
5,15,0,Roommates,0.158367261,"['ross', 'chandler', 'monica', 'like', 'phoebe', 'dont', 'hand', 'door', 'think', 'know']"
5,15,0,Romance,0.126942307,"['ross', 'chandler', 'monica', 'like', 'phoebe', 'dont', 'hand', 'door', 'think', 'know']"
5,15,0,Fight,0.084275693,"['ross', 'chandler', 'monica', 'like', 'phoebe', 'dont', 'hand', 'door', 'think', 'know']"
5,15,1,Marriage,0.463884264,"['im', 'yknow', 'youre', 'sorry', 'gon', 'na', 'right', 'well', 'love', 'marry']"
5,15,1,Romance,0.253325135,"['im', 'yknow', 'youre', 'sorry', 'gon', 'na', 'right', 'well', 'love', 'marry']"
5,15,1,Friendship,0.098082349,"['im', 'yknow', 'youre', 'sorry', 'gon', 'na', 'right', 'well', 'love', 'marry']"
5,15,1,Roommates,0.021525685,"['im', 'yknow', 'youre', 'sorry', 'gon', 'na', 'right', 'well', 'love', 'marry']"
5,15,2,Child,0.156052843,"['huh', 'oh', 'aww', 'uhh', 'yeah', 'nah', 'shht', 'ohno', 'miss', 'chipped']"
5,15,2,Breakup,0.082792185,"['huh', 'oh', 'aww', 'uhh', 'yeah', 'nah', 'shht', 'ohno', 'miss', 'chipped']"
5,15,2,Sofa,0.061315078,"['huh', 'oh', 'aww', 'uhh', 'yeah', 'nah', 'shht', 'ohno', 'miss', 'chipped']"
5,15,2,Fight,0.052848507,"['huh', 'oh', 'aww', 'uhh', 'yeah', 'nah', 'shht', 'ohno', 'miss', 'chipped']"
5,15,3,Job,0.346047699,"['joey', 'rachel', 'punch', 'katie', 'like', 'tell', 'look', 'know', 'sweet', 'guy']"
5,15,3,Fight,0.236134604,"['joey', 'rachel', 'punch', 'katie', 'like', 'tell', 'look', 'know', 'sweet', 'guy']"
5,15,3,Friendship,0.085688658,"['joey', 'rachel', 'punch', 'katie', 'like', 'tell', 'look', 'know', 'sweet', 'guy']"
5,15,3,Romance,0.066572309,"['joey', 'rachel', 'punch', 'katie', 'like', 'tell', 'look', 'know', 'sweet', 'guy']"
5,15,4,Fight,0.142486602,"['okay', 'yeah', 'oh', 'leave', 'bad', 'get', 'go', 'want', 'mean', 'check']"
5,15,4,Breakup,0.115291961,"['okay', 'yeah', 'oh', 'leave', 'bad', 'get', 'go', 'want', 'mean', 'check']"
5,15,4,Gossip,0.09367045,"['okay', 'yeah', 'oh', 'leave', 'bad', 'get', 'go', 'want', 'mean', 'check']"
5,15,4,Child,0.0527087,"['okay', 'yeah', 'oh', 'leave', 'bad', 'get', 'go', 'want', 'mean', 'check']"
5,15,5,Child,0.751707494,"['hey', 'hi', 'kid', 'going', 'interrupting', 'jacket', 'working', 'lunch', 'hiya', 'walking']"
5,15,5,Food,0.056692097,"['hey', 'hi', 'kid', 'going', 'interrupting', 'jacket', 'working', 'lunch', 'hiya', 'walking']"
5,15,5,Clothes,0.036573406,"['hey', 'hi', 'kid', 'going', 'interrupting', 'jacket', 'working', 'lunch', 'hiya', 'walking']"
5,15,5,Friendship,0.023649706,"['hey', 'hi', 'kid', 'going', 'interrupting', 'jacket', 'working', 'lunch', 'hiya', 'walking']"
5,16,0,Romance,0.109047987,"['yeah', 'guy', 'know', 'wow', 'whats', 'really', 'cute', 'bald', 'big', 'aww']"
5,16,0,Child,0.105756246,"['yeah', 'guy', 'know', 'wow', 'whats', 'really', 'cute', 'bald', 'big', 'aww']"
5,16,0,Gossip,0.065895632,"['yeah', 'guy', 'know', 'wow', 'whats', 'really', 'cute', 'bald', 'big', 'aww']"
5,16,0,Roommates,0.053367507,"['yeah', 'guy', 'know', 'wow', 'whats', 'really', 'cute', 'bald', 'big', 'aww']"
5,16,1,Acting,0.082190491,"['okay', 'turn', 'got', 'right', 'sorry', 'dont', 'yeah', 'yes', 'ill', 'anymore']"
5,16,1,Breakup,0.066991955,"['okay', 'turn', 'got', 'right', 'sorry', 'dont', 'yeah', 'yes', 'ill', 'anymore']"
5,16,1,Child,0.062988363,"['okay', 'turn', 'got', 'right', 'sorry', 'dont', 'yeah', 'yes', 'ill', 'anymore']"
5,16,1,Sofa,0.048334878,"['okay', 'turn', 'got', 'right', 'sorry', 'dont', 'yeah', 'yes', 'ill', 'anymore']"
5,16,2,Romance,0.297443688,"['monica', 'phoebe', 'chandler', 'well', 'hey', 'seeing', 'saw', 'yknow', 'love', 'thats']"
5,16,2,Child,0.224698246,"['monica', 'phoebe', 'chandler', 'well', 'hey', 'seeing', 'saw', 'yknow', 'love', 'thats']"
5,16,2,Friendship,0.088614419,"['monica', 'phoebe', 'chandler', 'well', 'hey', 'seeing', 'saw', 'yknow', 'love', 'thats']"
5,16,2,TV,0.066475809,"['monica', 'phoebe', 'chandler', 'well', 'hey', 'seeing', 'saw', 'yknow', 'love', 'thats']"
5,16,3,Child,0.240846857,"['hey', 'joey', 'entering', 'joe', 'whats', 'guy', 'giving', 'goodgoodgood', 'hi', 'measure']"
5,16,3,Friendship,0.122601412,"['hey', 'joey', 'entering', 'joe', 'whats', 'guy', 'giving', 'goodgoodgood', 'hi', 'measure']"
5,16,3,Birth,0.090838492,"['hey', 'joey', 'entering', 'joe', 'whats', 'guy', 'giving', 'goodgoodgood', 'hi', 'measure']"
5,16,3,Acting,0.084084056,"['hey', 'joey', 'entering', 'joe', 'whats', 'guy', 'giving', 'goodgoodgood', 'hi', 'measure']"
5,16,4,Acting,0.289286107,"['badge', 'im', 'cop', 'could', 'officer', 'police', 'like', 'look', 'god', 'cause']"
5,16,4,Job,0.054897714,"['badge', 'im', 'cop', 'could', 'officer', 'police', 'like', 'look', 'god', 'cause']"
5,16,4,Clothes,0.053408187,"['badge', 'im', 'cop', 'could', 'officer', 'police', 'like', 'look', 'god', 'cause']"
5,16,4,Fight,0.050012439,"['badge', 'im', 'cop', 'could', 'officer', 'police', 'like', 'look', 'god', 'cause']"
5,16,5,Sofa,0.137437135,"['couch', 'cut', 'half', 'really', 'sketch', 'na', 'left', 'oh', 'return', 'go']"
5,16,5,Breakup,0.092598073,"['couch', 'cut', 'half', 'really', 'sketch', 'na', 'left', 'oh', 'return', 'go']"
5,16,5,Cleaning,0.085160226,"['couch', 'cut', 'half', 'really', 'sketch', 'na', 'left', 'oh', 'return', 'go']"
5,16,5,Child,0.071765736,"['couch', 'cut', 'half', 'really', 'sketch', 'na', 'left', 'oh', 'return', 'go']"
5,16,6,Romance,0.168539166,"['dream', 'red', 'shut', 'tree', 'kinda', 'sound', 'apologize', 'closeness', 'talk', 'like']"
5,16,6,Gossip,0.085756265,"['dream', 'red', 'shut', 'tree', 'kinda', 'sound', 'apologize', 'closeness', 'talk', 'like']"
5,16,6,Child,0.072488993,"['dream', 'red', 'shut', 'tree', 'kinda', 'sound', 'apologize', 'closeness', 'talk', 'like']"
5,16,6,Friendship,0.063212432,"['dream', 'red', 'shut', 'tree', 'kinda', 'sound', 'apologize', 'closeness', 'talk', 'like']"
5,16,7,Clothes,0.277592003,"['ross', 'gary', 'salesman', 'didnt', 'around', 'help', 'expecting', 'count', 'coat', 'elevator']"
5,16,7,Acting,0.151116416,"['ross', 'gary', 'salesman', 'didnt', 'around', 'help', 'expecting', 'count', 'coat', 'elevator']"
5,16,7,Job,0.083559997,"['ross', 'gary', 'salesman', 'didnt', 'around', 'help', 'expecting', 'count', 'coat', 'elevator']"
5,16,7,Breakup,0.05906697,"['ross', 'gary', 'salesman', 'didnt', 'around', 'help', 'expecting', 'count', 'coat', 'elevator']"
5,17,0,Sex,0.194930881,"['monica', 'got', 'ross', 'girl', 'hot', 'joey', 'see', 'back', 'hey', 'right']"
5,17,0,Romance,0.170957088,"['monica', 'got', 'ross', 'girl', 'hot', 'joey', 'see', 'back', 'hey', 'right']"
5,17,0,Child,0.089184754,"['monica', 'got', 'ross', 'girl', 'hot', 'joey', 'see', 'back', 'hey', 'right']"
5,17,0,Roommates,0.064007409,"['monica', 'got', 'ross', 'girl', 'hot', 'joey', 'see', 'back', 'hey', 'right']"
5,17,1,Child,0.070737705,"['oh', 'yes', 'yeah', 'gasp', 'ohhhhhhhhh', 'fair', 'ookay', 'whwhat', 'umhmm', 'much']"
5,17,1,Museum,0.062963925,"['oh', 'yes', 'yeah', 'gasp', 'ohhhhhhhhh', 'fair', 'ookay', 'whwhat', 'umhmm', 'much']"
5,17,1,Sofa,0.060207132,"['oh', 'yes', 'yeah', 'gasp', 'ohhhhhhhhh', 'fair', 'ookay', 'whwhat', 'umhmm', 'much']"
5,17,1,Fight,0.050109051,"['oh', 'yes', 'yeah', 'gasp', 'ohhhhhhhhh', 'fair', 'ookay', 'whwhat', 'umhmm', 'much']"
5,17,2,Child,0.100981407,"['go', 'im', 'cant', 'come', 'could', 'dont', 'really', 'wait', 'sure', 'back']"
5,17,2,Breakup,0.093499795,"['go', 'im', 'cant', 'come', 'could', 'dont', 'really', 'wait', 'sure', 'back']"
5,17,2,Acting,0.063755848,"['go', 'im', 'cant', 'come', 'could', 'dont', 'really', 'wait', 'sure', 'back']"
5,17,2,Friendship,0.051978424,"['go', 'im', 'cant', 'come', 'could', 'dont', 'really', 'wait', 'sure', 'back']"
5,17,3,Romance,0.154678524,"['kiss', 'like', 'hand', 'oh', 'yeah', 'thats', 'yknow', 'handshake', 'thank', 'okay']"
5,17,3,Friendship,0.125403538,"['kiss', 'like', 'hand', 'oh', 'yeah', 'thats', 'yknow', 'handshake', 'thank', 'okay']"
5,17,3,Child,0.097902358,"['kiss', 'like', 'hand', 'oh', 'yeah', 'thats', 'yknow', 'handshake', 'thank', 'okay']"
5,17,3,Acting,0.051006276,"['kiss', 'like', 'hand', 'oh', 'yeah', 'thats', 'yknow', 'handshake', 'thank', 'okay']"
5,17,4,Child,0.060644627,"['best', 'youre', 'amazing', 'hottest', 'hotter', 'nice', 'one', 'good', 'huh', 'thank']"
5,17,4,Birth,0.058716919,"['best', 'youre', 'amazing', 'hottest', 'hotter', 'nice', 'one', 'good', 'huh', 'thank']"
5,17,4,Friendship,0.05746796,"['best', 'youre', 'amazing', 'hottest', 'hotter', 'nice', 'one', 'good', 'huh', 'thank']"
5,17,4,Museum,0.053657122,"['best', 'youre', 'amazing', 'hottest', 'hotter', 'nice', 'one', 'good', 'huh', 'thank']"
5,18,0,Child,0.651334941,"['ben', 'soup', 'audition', 'joey', 'dad', 'hmm', 'uh', 'yeah', 'commercial', 'kid']"
5,18,0,Food,0.092496134,"['ben', 'soup', 'audition', 'joey', 'dad', 'hmm', 'uh', 'yeah', 'commercial', 'kid']"
5,18,0,Job,0.070082821,"['ben', 'soup', 'audition', 'joey', 'dad', 'hmm', 'uh', 'yeah', 'commercial', 'kid']"
5,18,0,Acting,0.030592017,"['ben', 'soup', 'audition', 'joey', 'dad', 'hmm', 'uh', 'yeah', 'commercial', 'kid']"
5,18,1,Birth,0.315453827,"['rachel', 'party', 'birthday', 'nancy', 'chandler', 'closer', 'go', 'okay', 'get', 'surprise']"
5,18,1,Birthdays,0.253163129,"['rachel', 'party', 'birthday', 'nancy', 'chandler', 'closer', 'go', 'okay', 'get', 'surprise']"
5,18,1,Child,0.192236274,"['rachel', 'party', 'birthday', 'nancy', 'chandler', 'closer', 'go', 'okay', 'get', 'surprise']"
5,18,1,Romance,0.113333084,"['rachel', 'party', 'birthday', 'nancy', 'chandler', 'closer', 'go', 'okay', 'get', 'surprise']"
5,18,2,Breakup,0.102014005,"['oh', 'thats', 'great', 'kidding', 'okay', 'good', 'busted', 'nerve', 'wracking', 'serious']"
5,18,2,Gossip,0.09699221,"['oh', 'thats', 'great', 'kidding', 'okay', 'good', 'busted', 'nerve', 'wracking', 'serious']"
5,18,2,Fight,0.072742216,"['oh', 'thats', 'great', 'kidding', 'okay', 'good', 'busted', 'nerve', 'wracking', 'serious']"
5,18,2,Child,0.053852893,"['oh', 'thats', 'great', 'kidding', 'okay', 'good', 'busted', 'nerve', 'wracking', 'serious']"
5,18,3,Child,0.079565965,"['actually', 'cigarette', 'smoking', 'give', 'thought', 'well', 'smoked', 'smell', 'throw', 'smoke']"
5,18,3,Gossip,0.077743508,"['actually', 'cigarette', 'smoking', 'give', 'thought', 'well', 'smoked', 'smell', 'throw', 'smoke']"
5,18,3,Acting,0.075680003,"['actually', 'cigarette', 'smoking', 'give', 'thought', 'well', 'smoked', 'smell', 'throw', 'smoke']"
5,18,3,Birth,0.063066654,"['actually', 'cigarette', 'smoking', 'give', 'thought', 'well', 'smoked', 'smell', 'throw', 'smoke']"
5,18,4,Food,0.453344941,"['cup', 'ice', 'charge', 'snow', 'cone', 'monica', 'dry', 'hat', 'cause', 'put']"
5,18,4,Acting,0.068711251,"['cup', 'ice', 'charge', 'snow', 'cone', 'monica', 'dry', 'hat', 'cause', 'put']"
5,18,4,Fight,0.05714573,"['cup', 'ice', 'charge', 'snow', 'cone', 'monica', 'dry', 'hat', 'cause', 'put']"
5,18,4,Cleaning,0.043260682,"['cup', 'ice', 'charge', 'snow', 'cone', 'monica', 'dry', 'hat', 'cause', 'put']"
5,18,5,Romance,0.0937685,"['yeah', 'so', 'absolutely', 'happily', 'whats', 'right', 'mean', 'like', '', '']"
5,18,5,Child,0.072908893,"['yeah', 'so', 'absolutely', 'happily', 'whats', 'right', 'mean', 'like', '', '']"
5,18,5,Friendship,0.063519917,"['yeah', 'so', 'absolutely', 'happily', 'whats', 'right', 'mean', 'like', '', '']"
5,18,5,Museum,0.057669926,"['yeah', 'so', 'absolutely', 'happily', 'whats', 'right', 'mean', 'like', '', '']"
5,18,6,Acting,0.10914427,"['yknow', 'really', 'nonono', 'go', 'dont', 'well', 'drag', 'first', 'move', 'away']"
5,18,6,Fight,0.098835699,"['yknow', 'really', 'nonono', 'go', 'dont', 'well', 'drag', 'first', 'move', 'away']"
5,18,6,Child,0.07336542,"['yknow', 'really', 'nonono', 'go', 'dont', 'well', 'drag', 'first', 'move', 'away']"
5,18,6,Breakup,0.072194457,"['yknow', 'really', 'nonono', 'go', 'dont', 'well', 'drag', 'first', 'move', 'away']"
5,18,7,Coffee,0.580412567,"['hey', 'hi', 'heyheyhey', 'coffee', 'pheebs', 'rach', 'wan', 'guy', 'rachel', 'na']"
5,18,7,Food,0.180947557,"['hey', 'hi', 'heyheyhey', 'coffee', 'pheebs', 'rach', 'wan', 'guy', 'rachel', 'na']"
5,18,7,Roommates,0.043475334,"['hey', 'hi', 'heyheyhey', 'coffee', 'pheebs', 'rach', 'wan', 'guy', 'rachel', 'na']"
5,18,7,Friendship,0.042635895,"['hey', 'hi', 'heyheyhey', 'coffee', 'pheebs', 'rach', 'wan', 'guy', 'rachel', 'na']"
5,18,8,Romance,0.199723989,"['together', 'love', 'okay', 'would', 'awesome', 'great', 'done', 'want', 'mine', 'wouldnt']"
5,18,8,Friendship,0.11421968,"['together', 'love', 'okay', 'would', 'awesome', 'great', 'done', 'want', 'mine', 'wouldnt']"
5,18,8,Child,0.074873649,"['together', 'love', 'okay', 'would', 'awesome', 'great', 'done', 'want', 'mine', 'wouldnt']"
5,18,8,Marriage,0.057381876,"['together', 'love', 'okay', 'would', 'awesome', 'great', 'done', 'want', 'mine', 'wouldnt']"
5,19,0,Child,0.555516601,"['okay', 'know', 'like', 'really', 'boy', 'ready', 'yeah', 'im', 'oh', 'dont']"
5,19,0,Fight,0.028154759,"['okay', 'know', 'like', 'really', 'boy', 'ready', 'yeah', 'im', 'oh', 'dont']"
5,19,0,Romance,0.027288405,"['okay', 'know', 'like', 'really', 'boy', 'ready', 'yeah', 'im', 'oh', 'dont']"
5,19,0,Roommates,0.025374603,"['okay', 'know', 'like', 'really', 'boy', 'ready', 'yeah', 'im', 'oh', 'dont']"
5,19,1,Romance,0.28049472,"['earring', 'phoebe', 'rachel', 'jewelry', 'entering', 'hey', 'honey', 'wait', 'wear', 'minute']"
5,19,1,Acting,0.15932624,"['earring', 'phoebe', 'rachel', 'jewelry', 'entering', 'hey', 'honey', 'wait', 'wear', 'minute']"
5,19,1,Child,0.072928809,"['earring', 'phoebe', 'rachel', 'jewelry', 'entering', 'hey', 'honey', 'wait', 'wear', 'minute']"
5,19,1,Friendship,0.067261815,"['earring', 'phoebe', 'rachel', 'jewelry', 'entering', 'hey', 'honey', 'wait', 'wear', 'minute']"
5,19,2,Museum,0.063961186,"['oh', 'ohh', 'hmmmm', 'thats', 'really', 'thank', 'god', 'true', 'well', 'great']"
5,19,2,Child,0.062456664,"['oh', 'ohh', 'hmmmm', 'thats', 'really', 'thank', 'god', 'true', 'well', 'great']"
5,19,2,Sofa,0.056333359,"['oh', 'ohh', 'hmmmm', 'thats', 'really', 'thank', 'god', 'true', 'well', 'great']"
5,19,2,Thanksgiving,0.052248053,"['oh', 'ohh', 'hmmmm', 'thats', 'really', 'thank', 'god', 'true', 'well', 'great']"
5,19,3,Child,0.069846123,"['yeah', 'weird', 'yay', 'look', 'yes', 'find', 'definitely', 'looking', 'good', 'right']"
5,19,3,Sofa,0.059389625,"['yeah', 'weird', 'yay', 'look', 'yes', 'find', 'definitely', 'looking', 'good', 'right']"
5,19,3,Fight,0.055148527,"['yeah', 'weird', 'yay', 'look', 'yes', 'find', 'definitely', 'looking', 'good', 'right']"
5,19,3,Gossip,0.052768696,"['yeah', 'weird', 'yay', 'look', 'yes', 'find', 'definitely', 'looking', 'good', 'right']"
5,19,4,Child,0.165951222,"['joey', 'duck', 'grandmother', 'choo', 'italian', 'grandma', 'filled', 'joeys', '100000', 'quack']"
5,19,4,Romance,0.096142553,"['joey', 'duck', 'grandmother', 'choo', 'italian', 'grandma', 'filled', 'joeys', '100000', 'quack']"
5,19,4,Food,0.091074757,"['joey', 'duck', 'grandmother', 'choo', 'italian', 'grandma', 'filled', 'joeys', '100000', 'quack']"
5,19,4,Acting,0.072118096,"['joey', 'duck', 'grandmother', 'choo', 'italian', 'grandma', 'filled', 'joeys', '100000', 'quack']"
5,19,5,Job,0.216043413,"['smiling', 'smile', 'keep', 'life', 'everybody', 'see', 'cause', 'career', 'body', 'itll']"
5,19,5,Sofa,0.05089552,"['smiling', 'smile', 'keep', 'life', 'everybody', 'see', 'cause', 'career', 'body', 'itll']"
5,19,5,Clothes,0.044544183,"['smiling', 'smile', 'keep', 'life', 'everybody', 'see', 'cause', 'career', 'body', 'itll']"
5,19,5,Museum,0.044377193,"['smiling', 'smile', 'keep', 'life', 'everybody', 'see', 'cause', 'career', 'body', 'itll']"
5,19,6,Romance,0.310199708,"['flirting', 'guy', 'mine', 'flirt', 'okay', 'flirted', 'im', 'somebody', 'already', 'something']"
5,19,6,Sex,0.071427777,"['flirting', 'guy', 'mine', 'flirt', 'okay', 'flirted', 'im', 'somebody', 'already', 'something']"
5,19,6,Acting,0.056944184,"['flirting', 'guy', 'mine', 'flirt', 'okay', 'flirted', 'im', 'somebody', 'already', 'something']"
5,19,6,Child,0.051018551,"['flirting', 'guy', 'mine', 'flirt', 'okay', 'flirted', 'im', 'somebody', 'already', 'something']"
5,19,7,Food,0.76167047,"['pizza', 'pepperoni', 'vegetarian', 'uh', 'well', 'get', 'going', 'one', 'delivery', 'box']"
5,19,7,Birth,0.023464076,"['pizza', 'pepperoni', 'vegetarian', 'uh', 'well', 'get', 'going', 'one', 'delivery', 'box']"
5,19,7,Child,0.018859407,"['pizza', 'pepperoni', 'vegetarian', 'uh', 'well', 'get', 'going', 'one', 'delivery', 'box']"
5,19,7,Acting,0.018269727,"['pizza', 'pepperoni', 'vegetarian', 'uh', 'well', 'get', 'going', 'one', 'delivery', 'box']"
5,19,8,Child,0.345330834,"['monica', 'shes', 'girl', 'tell', 'like', 'oh', 'thats', 'going', 'nooo', 'allowed']"
5,19,8,Gossip,0.104571909,"['monica', 'shes', 'girl', 'tell', 'like', 'oh', 'thats', 'going', 'nooo', 'allowed']"
5,19,8,Acting,0.098324992,"['monica', 'shes', 'girl', 'tell', 'like', 'oh', 'thats', 'going', 'nooo', 'allowed']"
5,19,8,Roommates,0.050791219,"['monica', 'shes', 'girl', 'tell', 'like', 'oh', 'thats', 'going', 'nooo', 'allowed']"
5,20,0,Gossip,0.248308092,"['yeah', 'really', 'huh', 'yes', 'good', 'whats', 'serpico', 'ohwhoahey', 'ohho', 'story']"
5,20,0,Acting,0.065390185,"['yeah', 'really', 'huh', 'yes', 'good', 'whats', 'serpico', 'ohwhoahey', 'ohho', 'story']"
5,20,0,Fight,0.056173973,"['yeah', 'really', 'huh', 'yes', 'good', 'whats', 'serpico', 'ohwhoahey', 'ohho', 'story']"
5,20,0,Breakup,0.043416072,"['yeah', 'really', 'huh', 'yes', 'good', 'whats', 'serpico', 'ohwhoahey', 'ohho', 'story']"
5,20,1,Waiter,0.066400193,"['okay', 'good', 'well', 'wait', 'thing', 'atm', 'whatwhat', 'free', 'unless', 'hell']"
5,20,1,Acting,0.065332405,"['okay', 'good', 'well', 'wait', 'thing', 'atm', 'whatwhat', 'free', 'unless', 'hell']"
5,20,1,Child,0.059652135,"['okay', 'good', 'well', 'wait', 'thing', 'atm', 'whatwhat', 'free', 'unless', 'hell']"
5,20,1,TV,0.048196301,"['okay', 'good', 'well', 'wait', 'thing', 'atm', 'whatwhat', 'free', 'unless', 'hell']"
5,20,2,Food,0.762929738,"['ross', 'hate', 'point', 'save', 'look', 'youre', 'trying', 'sandwich', 'ugh', 'experience']"
5,20,2,Fight,0.029623708,"['ross', 'hate', 'point', 'save', 'look', 'youre', 'trying', 'sandwich', 'ugh', 'experience']"
5,20,2,Gossip,0.015095654,"['ross', 'hate', 'point', 'save', 'look', 'youre', 'trying', 'sandwich', 'ugh', 'experience']"
5,20,2,Acting,0.012766527,"['ross', 'hate', 'point', 'save', 'look', 'youre', 'trying', 'sandwich', 'ugh', 'experience']"
5,20,3,Marriage,0.436297387,"['emily', 'back', 'call', 'message', 'ross', 'married', 'tomorrow', 'getting', 'together', 'oh']"
5,20,3,Romance,0.134656906,"['emily', 'back', 'call', 'message', 'ross', 'married', 'tomorrow', 'getting', 'together', 'oh']"
5,20,3,Roommates,0.110054538,"['emily', 'back', 'call', 'message', 'ross', 'married', 'tomorrow', 'getting', 'together', 'oh']"
5,20,3,Friendship,0.040901318,"['emily', 'back', 'call', 'message', 'ross', 'married', 'tomorrow', 'getting', 'together', 'oh']"
5,20,4,Food,0.37568149,"['hey', 'hi', 'hello', 'whats', 'two', 'meet', 'meatball', 'cover', 'anybody', 'joe']"
5,20,4,Coffee,0.151990011,"['hey', 'hi', 'hello', 'whats', 'two', 'meet', 'meatball', 'cover', 'anybody', 'joe']"
5,20,4,Friendship,0.112342335,"['hey', 'hi', 'hello', 'whats', 'two', 'meet', 'meatball', 'cover', 'anybody', 'joe']"
5,20,4,Roommates,0.055236209,"['hey', 'hi', 'hello', 'whats', 'two', 'meet', 'meatball', 'cover', 'anybody', 'joe']"
5,20,5,Clothes,0.384676486,"['gary', 'hey', 'shirt', 'head', 'along', 'ride', 'man', 'sorry', 'oh', 'okay']"
5,20,5,Child,0.110338017,"['gary', 'hey', 'shirt', 'head', 'along', 'ride', 'man', 'sorry', 'oh', 'okay']"
5,20,5,Friendship,0.073511228,"['gary', 'hey', 'shirt', 'head', 'along', 'ride', 'man', 'sorry', 'oh', 'okay']"
5,20,5,Roommates,0.065050647,"['gary', 'hey', 'shirt', 'head', 'along', 'ride', 'man', 'sorry', 'oh', 'okay']"
5,20,6,Food,0.726748049,"['sandwich', 'smell', 'world', 'chandler', 'take', 'lean', 'joeys', 'deli', 'half', 'fact']"
5,20,6,Coffee,0.090760909,"['sandwich', 'smell', 'world', 'chandler', 'take', 'lean', 'joeys', 'deli', 'half', 'fact']"
5,20,6,Child,0.030307284,"['sandwich', 'smell', 'world', 'chandler', 'take', 'lean', 'joeys', 'deli', 'half', 'fact']"
5,20,6,Job,0.013958517,"['sandwich', 'smell', 'world', 'chandler', 'take', 'lean', 'joeys', 'deli', 'half', 'fact']"
5,20,7,Child,0.3275235,"['car', 'phoebe', 'backfire', 'fire', 'joey', 'see', 'would', 'chandler', 'okay', 'na']"
5,20,7,Fight,0.290622592,"['car', 'phoebe', 'backfire', 'fire', 'joey', 'see', 'would', 'chandler', 'okay', 'na']"
5,20,7,Acting,0.068453953,"['car', 'phoebe', 'backfire', 'fire', 'joey', 'see', 'would', 'chandler', 'okay', 'na']"
5,20,7,Breakup,0.040727086,"['car', 'phoebe', 'backfire', 'fire', 'joey', 'see', 'would', 'chandler', 'okay', 'na']"
5,21,0,Romance,0.205582336,"['im', 'okay', 'dont', 'na', 'right', 'phoebe', 'hey', 'ball', 'gon', 'oh']"
